title,features,description,asin,imageurl,imageurlhighres,category
Pleaser Women's 4 inch Open Toe Lace-up Sandal,"Synthetic
Shipping Weight:
                    
1.7 pounds",4' Open Toe Lace-Up Sandal,B0002Y7NOU,"['https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/116V57FDDAL.jpg']",Women Shoes
Demonia Women's RAN208/BPU Boot,"100% Synthetic
Imported
Synthetic sole
Shaft measures approximately 7.5"" from arch
Heel measures approximately 3.25""
Platform measures approximately 2. inches
High quality and comfort
Shipping Weight:
                    
4 pounds (View shipping rates and policies)",Beautiful high heel made by pleaser usa.,B0002YE8UW,"['https://images-na.ssl-images-amazon.com/images/I/410NYzpl1xL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Muf-IWyYL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41zspimBgYL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/613fMC27c%2BL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51v5smU62IL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51IXHUvlsqL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/410NYzpl1xL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Muf-IWyYL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41zspimBgYL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/613fMC27c%2BL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51v5smU62IL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51IXHUvlsqL.jpg']",Women Shoes
Demonia Women's CLICK-04-1 Platform Kitty Cat Felt T-Strap Shoe Black,"Man made
Kitty Cat Felt with Satin Bow on the Vamp
Buckle & Piping Detail
3 1/4""(7cm) Platform
Shipping Weight:
                    
2.81 pounds (View shipping rates and policies)","CLICK-04-1 Platform Kitty Cat Felt T-Strap Shoe Women's Black By Demonia. A T-Strap Shoe Featuring Kitty Cat Felt with Satin Bow on the Vamp and Buckle & Piping Detail. The shoe has a 3 1/4""(7cm) Platform.",B0002YE8VQ,['https://images-na.ssl-images-amazon.com/images/I/41KTptvKVTL._SS47_.jpg'],['https://images-na.ssl-images-amazon.com/images/I/41KTptvKVTL.jpg'],Women Shoes
$90 Dr Doc Martens 8053 Black Shoes Oxfords US 14 UK 13,"Rubber sole
Package Dimensions:
                    
15.3 x 10 x 5.5 inches
Shipping Weight:
                    
4.35 pounds","Long-wearing durability, great-looking style and, as always, comfort  – everything you desire in a pair of quality leather shoes. Leather upper is strong and versatile. Padded collar offers cushioning and comfort. Rubber outsole provides traction and abrasion resistance.",B0002YHY6M,"['https://images-na.ssl-images-amazon.com/images/I/417ovSMx2JL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2BhriXEyHL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4114g4edCsL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/417ovSMx2JL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2BhriXEyHL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4114g4edCsL.jpg']",Women Shoes
Pleaser Women's Electra-3000Z/B,"100% Synthetic
Imported
Rubber sole
Shaft measures approximately 26.38"" from arch
Color options: Black
Height: Over-the-Knee
Style: Platform, slouch
Package Dimensions:
                    
12 x 8 x 4 inches
Shipping Weight:
                    
6 pounds (View shipping rates and policies)","Heel Height: Approx. 5'' Tall. Flirtatious thigh high boots featuring a platform, high heels and a full inner side zipper.
Sensuous, sexy and wild, Pleaser is one of the world's leading brands of sexy footwear. From everyday edgy to very extreme fun, Pleaser shoes combine all the sex appeal you've come to expect from high heels with an undeniable amount of cuteness and originality. The wide array of styles by Pleaser allows you to express your inner wild-child and let your imagination run wild! Discover the ultra sexy, show-stealing Pleaser shoes that are legendary among fashionistas, performers and sexy footwear enthusiasts around the world!",B0002Z1MDM,"['https://images-na.ssl-images-amazon.com/images/I/31uncRAsQBL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21y8HoKjeZL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31cRO-x-RjL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41EeOzXlW7L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31YRuYcLK7L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31OBLPrd3zL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31B2ZMGq-9L._SS47_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/31uncRAsQBL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21y8HoKjeZL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31cRO-x-RjL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41EeOzXlW7L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31YRuYcLK7L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31OBLPrd3zL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31B2ZMGq-9L.jpg']",Women Shoes
Pleaser Women's Electra-2042 Boot,"100% Synthetic
Synthetic sole
Shaft measures approximately 16"" from arch
Heel measures approximately 4 1/2""
Platform measures approximately 1""
Boot opening measures approximately 15"" around
Synthetic
Manmade sole
Shaft measures approximately 16"" from arch
Heel measures approximately 4-1/2""
Platform measures approximately 1"" ; Boot opening measures approximately 15"" around; 100 Percent Authentic
Package Dimensions:
                    
12 x 8 x 4 inches
Shipping Weight:
                    
4.81 pounds (View shipping rates and policies)","Shaft Height: Approx. 14 1/4'' Tall. Heel Height: Approx. 5'' Tall. Flirtatious knee high boots featuring a platform bottom, high heels, adjustable buckle straps, laces and a side zipper.
Electrify your look in this sexy knee-high boot from Pleaser. Its platform, flared heel, and fully-laced entry present a flirtatious vibe, but its bold buckle detailing takes it into ultra-provocative, tough-girl territory. It also has a full zipper to make it easy to get in to (or out of).",B0002Z1LNI,"['https://images-na.ssl-images-amazon.com/images/I/31AqKxTmuUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31qQ06282eL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AkbUXsHJL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41pVnF0MNnL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41zxqRWW0WL._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41D9JPdLuLL._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31LwjtXtcqL._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Lg%2BLE1gPL._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Lg%2BLE1gPL._SS47_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/31AqKxTmuUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31qQ06282eL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AkbUXsHJL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41pVnF0MNnL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41zxqRWW0WL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41D9JPdLuLL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31LwjtXtcqL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Lg%2BLE1gPL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Lg%2BLE1gPL.jpg']",Women Shoes
Pleaser Women's Electra-3028 Boot,"100% Synthetic
Synthetic sole
Shaft measures approximately 26"" from arch
Heel measures approximately 4.75""
Platform measures approximately 1 inches
Boot opening measures approximately 17"" around
True to size
Package Dimensions:
                    
12 x 8 x 4 inches
Shipping Weight:
                    
5 pounds (View shipping rates and policies)","Heel Height: Approx. 5'' Tall. Electrify your look in this sexy thigh-high boot from Pleaser. Its platform, flared heel, and fully-laced entry present a flirtatious vibe, but its bold buckle detailing takes it into ultra-provocative, tough-girl territory. It also has a full zipper to make it easy to get in to (or out of).
Electrify your look in this sexy thigh-high boot from Pleaser. Its platform, flared heel, and fully-laced entry present a flirtatious vibe, but its bold buckle detailing takes it into ultra-provocative, tough-girl territory. It also has a full zipper to make it easy to get in to (or out of).",B0002Z1LTW,"['https://images-na.ssl-images-amazon.com/images/I/41dSFTgsYHL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ePajordxL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ukkSVTqIL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/5158h9ur4LL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41hAXEy9p8L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41fRXdFwVPL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414bjEsHr-L._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414bjEsHr-L._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/311fuNZQFFL._SS47_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41dSFTgsYHL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ePajordxL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ukkSVTqIL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/5158h9ur4LL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41hAXEy9p8L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41fRXdFwVPL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414bjEsHr-L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414bjEsHr-L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/311fuNZQFFL.jpg']",Women Shoes
Pleaser Women's ELECTRA-1020/B/PU,"100% Synthetic
Imported
Rubber sole
Shaft measures approximately 11.5"" from arch
Heel measures approximately 4.5""
Platform measures approximately 1.25""
True to size
Package Dimensions:
                    
12 x 8 x 4 inches
Shipping Weight:
                    
6 pounds (View shipping rates and policies)","5"" Stack heel 1 1/2"" Platform Front lace-upCalf high bootsSize:6-14
Turn heads tonight when you step out in the Electra boot from Pleaser. In synthetic, this funky offering boasts a 4.5-inch flared heel and a 1.25-inch platform for tons of curves. The lace-up detail and mid-calf silhouette might seem a little Victorian at first, but that way it's all the more fun when you prove you're not as straight-laced as you seem.",B0002Z1IHC,"['https://images-na.ssl-images-amazon.com/images/I/311nigQuGuL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31WQ-dWDFXL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31b7fqC3lCL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31epEeCqC-L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ybQrlPlgL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31LwB9%2BaSaL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/311nigQuGuL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31WQ-dWDFXL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31b7fqC3lCL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31epEeCqC-L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ybQrlPlgL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31LwB9%2BaSaL.jpg']",Women Shoes
Pleaser Women's Electra 3010 Boots,"Man Made
Style Name:ELECTRA-3010
Color Description:Blk Pat
HEEL and PLATFORM:5"" Heel
Size Range:6-14
Shipping Weight:
                    
6 pounds","Heel Height: Approx. 5'' Tall. Thigh high platform boots with 5"" heel and inner side zipper.",B0002Z1LHO,"['https://images-na.ssl-images-amazon.com/images/I/31AlHFusOUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31Nj3zmvtTL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41BIYvd5U0L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41S2MWZv9xL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Hz6PoQs3L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31jJqNg9-AL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/31AlHFusOUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31Nj3zmvtTL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41BIYvd5U0L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41S2MWZv9xL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Hz6PoQs3L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31jJqNg9-AL.jpg']",Women Shoes
Pleaser Women's ELECTRA-2023/B,"100% Synthetic
Rubber sole
True to size
Package Dimensions:
                    
12 x 8 x 4 inches
Shipping Weight:
                    
10 pounds (View shipping rates and policies)","Shaft Height: Approx. 15 3/4'' Tall. Heel Height: Approx. 5'' Tall. Flirtatious knee high boots featuring a platform bottom, high heels, laces and a side zipper.
Sensuous, sexy and wild, Pleaser is one of the world's leading brands of sexy footwear. From everyday edgy to very extreme fun, Pleaser shoes combine all the sex appeal you've come to expect from high heels with an undeniable amount of cuteness and originality. The wide array of styles by Pleaser allows you to express your inner wild-child and let your imagination run wild! Discover the ultra sexy, show-stealing Pleaser shoes that are legendary among fashionistas, performers and sexy footwear enthusiasts around the world!",B0002Z1KIO,"['https://images-na.ssl-images-amazon.com/images/I/31FJ3zKVIfL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ri9yxQSEL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31jeNK%2BdPXL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41zpLVjyy3L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ntHR-7XqL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AzUbSWTvL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/31FJ3zKVIfL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ri9yxQSEL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31jeNK%2BdPXL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41zpLVjyy3L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ntHR-7XqL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AzUbSWTvL.jpg']",Women Shoes
Pleaser Women's Electra-2029 Platform Boot,"100% Synthetic
Synthetic sole
Shaft measures approximately 15 1/2"" from arch
Heel measures approximately 4 3/4""
Platform measures approximately 1 1/2""
Boot opening measures approximately 14"" around
Package Dimensions:
                    
20.9 x 10.1 x 4.4 inches
Shipping Weight:
                    
3.6 pounds","Shaft Height: Approx. 15 1/2'' Tall. Heel Height: Approx. 5'' Tall. Electrify your look in this sexy knee-high boot from Pleaser. Its platform, flared heel, and laced entry present a flirtatious vibe, but its bold hardware takes it into ultra-provocative, tough-girl territory. It also has a full zipper to make it easy to get in to (or out of).
Sensuous, sexy and wild, Pleaser is one of the world's leading brands of sexy footwear. From everyday edgy to very extreme fun, Pleaser shoes combine all the sex appeal you've come to expect from high heels with an undeniable amount of cuteness and originality. The wide array of styles by Pleaser allows you to express your inner wild-child and let your imagination run wild! Discover the ultra sexy, show-stealing Pleaser shoes that are legendary among fashionistas, performers and sexy footwear enthusiasts around the world!",B0002Z1KXE,"['https://images-na.ssl-images-amazon.com/images/I/41PSX95pSBL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31j93w0VheL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2Brq9lWb0L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41F9BV1YGnL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FD1pDV6pL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41THTHyg4qL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41PSX95pSBL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31j93w0VheL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2Brq9lWb0L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41F9BV1YGnL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FD1pDV6pL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41THTHyg4qL.jpg']",Women Shoes
